


2015-06-22 09:18:51 censor.process.php

2015-06-22 09:18:51 CRAWL card
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 
2015-06-22 13:28:54 UPDATE Comment 



2015-06-22 13:33:55 censor.process.php

2015-06-22 13:33:55 CRAWL card
2015-06-22 13:33:56 INSERT card 900875
2015-06-22 13:33:56 INSERT card 900500
2015-06-22 13:33:56 INSERT card 900891
2015-06-22 13:33:56 INSERT card 900887
2015-06-22 13:33:56 INSERT card 900846
2015-06-22 13:33:56 INSERT card 900888
2015-06-22 13:33:56 INSERT card 900885
2015-06-22 13:33:56 INSERT card 900715
2015-06-22 13:33:56 INSERT card 900886
2015-06-22 13:33:56 INSERT card 900847
2015-06-22 13:33:56 INSERT card 900884
2015-06-22 13:33:56 INSERT card 900883
2015-06-22 13:33:56 INSERT card 900882
2015-06-22 13:33:56 INSERT card 900881

2015-06-22 13:33:56 CRAWL comment
2015-06-22 13:33:57 INSERT comment 1851687
2015-06-22 13:33:57 INSERT comment 1851686
2015-06-22 13:33:57 INSERT comment 1851685
2015-06-22 13:33:57 INSERT comment 1851684
2015-06-22 13:33:57 INSERT comment 1851683
2015-06-22 13:33:57 INSERT comment 1851682
2015-06-22 13:33:57 INSERT comment 1851681
2015-06-22 13:33:57 INSERT comment 1851680
2015-06-22 13:33:57 INSERT comment 1851679
2015-06-22 13:33:57 INSERT comment 1851678
2015-06-22 13:33:57 INSERT comment 1851677
2015-06-22 13:33:57 INSERT comment 1851676
2015-06-22 13:33:57 INSERT comment 1851675
2015-06-22 13:33:57 INSERT comment 1851674
2015-06-22 13:33:57 INSERT comment 1851673
2015-06-22 13:33:57 INSERT comment 1851672
2015-06-22 13:33:57 INSERT comment 1851671

2015-06-22 13:33:57 REPORT card
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 
2015-06-22 13:33:57 UPDATE card 

2015-06-22 13:33:57 REPORT comment
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 
2015-06-22 13:33:57 UPDATE Comment 



2015-06-22 13:38:57 censor.process.php

2015-06-22 13:38:57 CRAWL card
2015-06-22 13:38:58 INSERT card 900895
2015-06-22 13:38:59 INSERT card 900894
2015-06-22 13:38:59 INSERT card 900890
2015-06-22 13:38:59 INSERT card 900893
2015-06-22 13:38:59 INSERT card 900892
2015-06-22 13:38:59 INSERT card 900839
2015-06-22 13:38:59 INSERT card 900875
2015-06-22 13:38:59 INSERT card 900500

2015-06-22 13:38:59 CRAWL comment
2015-06-22 13:38:59 INSERT comment 1851699
2015-06-22 13:39:00 INSERT comment 1851698
2015-06-22 13:39:00 INSERT comment 1851697
2015-06-22 13:39:00 INSERT comment 1851696
2015-06-22 13:39:00 INSERT comment 1851695
2015-06-22 13:39:00 INSERT comment 1851694
2015-06-22 13:39:00 INSERT comment 1851693
2015-06-22 13:39:00 INSERT comment 1851692
2015-06-22 13:39:00 INSERT comment 1851691
2015-06-22 13:39:00 INSERT comment 1851690
2015-06-22 13:39:00 INSERT comment 1851689
2015-06-22 13:39:00 INSERT comment 1851688
2015-06-22 13:39:00 INSERT comment 1851687
2015-06-22 13:39:00 INSERT comment 1851686
2015-06-22 13:39:00 INSERT comment 1851685
2015-06-22 13:39:00 INSERT comment 1851684
2015-06-22 13:39:00 INSERT comment 1851683

2015-06-22 13:39:00 REPORT card
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 
2015-06-22 13:39:00 UPDATE card 

2015-06-22 13:39:00 REPORT comment
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 
2015-06-22 13:39:00 UPDATE Comment 



2015-06-22 13:44:01 censor.process.php

2015-06-22 13:44:01 CRAWL card
2015-06-22 13:44:01 INSERT card 900906
2015-06-22 13:44:01 INSERT card 900904
2015-06-22 13:44:01 INSERT card 900896
2015-06-22 13:44:01 INSERT card 900710
2015-06-22 13:44:02 INSERT card 900899
2015-06-22 13:44:02 INSERT card 900845
2015-06-22 13:44:02 INSERT card 900897

2015-06-22 13:44:02 CRAWL comment
2015-06-22 13:44:02 INSERT comment 1851703
2015-06-22 13:44:02 INSERT comment 1851702
2015-06-22 13:44:02 INSERT comment 1851701
2015-06-22 13:44:02 INSERT comment 1851700
2015-06-22 13:44:02 INSERT comment 1851699
2015-06-22 13:44:02 INSERT comment 1851698
2015-06-22 13:44:02 INSERT comment 1851697

2015-06-22 13:44:02 REPORT card
2015-06-22 13:44:02 UPDATE card 
2015-06-22 13:44:02 UPDATE card 
2015-06-22 13:44:02 UPDATE card 
2015-06-22 13:44:02 UPDATE card 
2015-06-22 13:44:02 UPDATE card 
2015-06-22 13:44:02 UPDATE card 
2015-06-22 13:44:02 UPDATE card 

2015-06-22 13:44:02 REPORT comment
2015-06-22 13:44:02 UPDATE Comment 
2015-06-22 13:44:02 UPDATE Comment 
2015-06-22 13:44:02 UPDATE Comment 
2015-06-22 13:44:02 UPDATE Comment 
2015-06-22 13:44:02 UPDATE Comment 
2015-06-22 13:44:02 UPDATE Comment 
2015-06-22 13:44:02 UPDATE Comment 



2015-06-22 13:49:02 censor.process.php

2015-06-22 13:49:02 CRAWL card
2015-06-22 13:49:03 INSERT card 900913
2015-06-22 13:49:03 INSERT card 900880
2015-06-22 13:49:04 INSERT card 900911
2015-06-22 13:49:04 INSERT card 900908
2015-06-22 13:49:04 INSERT card 900906

2015-06-22 13:49:04 CRAWL comment
2015-06-22 13:49:04 INSERT comment 1851715
2015-06-22 13:49:04 INSERT comment 1851714
2015-06-22 13:49:04 INSERT comment 1851713
2015-06-22 13:49:04 INSERT comment 1851712
2015-06-22 13:49:04 INSERT comment 1851711
2015-06-22 13:49:04 INSERT comment 1851710
2015-06-22 13:49:05 INSERT comment 1851709
2015-06-22 13:49:05 INSERT comment 1851708
2015-06-22 13:49:05 INSERT comment 1851707
2015-06-22 13:49:05 INSERT comment 1851706
2015-06-22 13:49:05 INSERT comment 1851705
2015-06-22 13:49:05 INSERT comment 1851704
2015-06-22 13:49:05 INSERT comment 1851703

2015-06-22 13:49:05 REPORT card
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 
2015-06-22 13:49:05 UPDATE card 

2015-06-22 13:49:05 REPORT comment
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 
2015-06-22 13:49:05 UPDATE Comment 



2015-06-22 13:53:17 censor.process.php

2015-06-22 13:53:17 CRAWL card
2015-06-22 13:53:19 INSERT card 900909
2015-06-22 13:53:19 INSERT card 900921
2015-06-22 13:53:19 INSERT card 900920
2015-06-22 13:53:19 INSERT card 900915
2015-06-22 13:53:19 INSERT card 900917
2015-06-22 13:53:19 INSERT card 900851
2015-06-22 13:53:19 INSERT card 900913
2015-06-22 13:53:19 INSERT card 900880

2015-06-22 13:53:19 CRAWL comment
2015-06-22 13:53:20 INSERT comment 1851723
2015-06-22 13:53:20 INSERT comment 1851722
2015-06-22 13:53:20 INSERT comment 1851721
2015-06-22 13:53:20 INSERT comment 1851720
2015-06-22 13:53:20 INSERT comment 1851719
2015-06-22 13:53:20 INSERT comment 1851718
2015-06-22 13:53:20 INSERT comment 1851717
2015-06-22 13:53:20 INSERT comment 1851716
2015-06-22 13:53:20 INSERT comment 1851715
2015-06-22 13:53:20 INSERT comment 1851714
2015-06-22 13:53:20 INSERT comment 1851713
2015-06-22 13:53:20 INSERT comment 1851712
2015-06-22 13:53:20 INSERT comment 1851711

2015-06-22 13:53:20 REPORT card
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 
2015-06-22 13:53:20 UPDATE card 

2015-06-22 13:53:20 REPORT comment
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 
2015-06-22 13:53:20 UPDATE Comment 



2015-06-22 13:58:20 censor.process.php

2015-06-22 13:58:20 CRAWL card
2015-06-22 13:58:21 INSERT card 900912
2015-06-22 13:58:21 INSERT card 900636
2015-06-22 13:58:21 INSERT card 900910
2015-06-22 13:58:22 INSERT card 900868
2015-06-22 13:58:22 INSERT card 900924
2015-06-22 13:58:22 INSERT card 900919
2015-06-22 13:58:22 INSERT card 900923
2015-06-22 13:58:22 INSERT card 900922
2015-06-22 13:58:22 INSERT card 900909

2015-06-22 13:58:22 CRAWL comment
2015-06-22 13:58:22 INSERT comment 1851728
2015-06-22 13:58:22 INSERT comment 1851727
2015-06-22 13:58:22 INSERT comment 1851726
2015-06-22 13:58:22 INSERT comment 1851725
2015-06-22 13:58:22 INSERT comment 1851724

2015-06-22 13:58:22 REPORT card
2015-06-22 13:58:22 UPDATE card 
2015-06-22 13:58:22 UPDATE card 
2015-06-22 13:58:22 UPDATE card 
2015-06-22 13:58:22 UPDATE card 
2015-06-22 13:58:22 UPDATE card 

2015-06-22 13:58:22 REPORT comment
2015-06-22 13:58:22 UPDATE Comment 
2015-06-22 13:58:22 UPDATE Comment 
2015-06-22 13:58:22 UPDATE Comment 
2015-06-22 13:58:22 UPDATE Comment 
2015-06-22 13:58:22 UPDATE Comment 



2015-06-22 14:03:23 censor.process.php

2015-06-22 14:03:23 CRAWL card
2015-06-22 14:03:25 INSERT card 900914
2015-06-22 14:03:25 INSERT card 900916
2015-06-22 14:03:25 INSERT card 900930
2015-06-22 14:03:25 INSERT card 900929
2015-06-22 14:03:25 INSERT card 900928
2015-06-22 14:03:25 INSERT card 900901
2015-06-22 14:03:25 INSERT card 900927
2015-06-22 14:03:25 INSERT card 900912

2015-06-22 14:03:25 CRAWL comment
2015-06-22 14:03:26 INSERT comment 1851736
2015-06-22 14:03:26 INSERT comment 1851735
2015-06-22 14:03:26 INSERT comment 1851734
2015-06-22 14:03:26 INSERT comment 1851733
2015-06-22 14:03:26 INSERT comment 1851732
2015-06-22 14:03:26 INSERT comment 1851731
2015-06-22 14:03:26 INSERT comment 1851730
2015-06-22 14:03:26 INSERT comment 1851729
2015-06-22 14:03:26 INSERT comment 1851728
2015-06-22 14:03:26 INSERT comment 1851727

2015-06-22 14:03:26 REPORT card
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 
2015-06-22 14:03:26 UPDATE card 

2015-06-22 14:03:26 REPORT comment
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 
2015-06-22 14:03:26 UPDATE Comment 



2015-06-22 14:08:26 censor.process.php

2015-06-22 14:08:26 CRAWL card
2015-06-22 14:08:27 INSERT card 900900
2015-06-22 14:08:27 INSERT card 900934
2015-06-22 14:08:27 INSERT card 900931
2015-06-22 14:08:27 INSERT card 900932
2015-06-22 14:08:27 INSERT card 900933
2015-06-22 14:08:27 INSERT card 900914
2015-06-22 14:08:27 INSERT card 900916
2015-06-22 14:08:27 INSERT card 900930

2015-06-22 14:08:27 CRAWL comment
2015-06-22 14:08:28 INSERT comment 1851752
2015-06-22 14:08:28 INSERT comment 1851751
2015-06-22 14:08:28 INSERT comment 1851750
2015-06-22 14:08:28 INSERT comment 1851749
2015-06-22 14:08:28 INSERT comment 1851748
2015-06-22 14:08:28 INSERT comment 1851747
2015-06-22 14:08:28 INSERT comment 1851746
2015-06-22 14:08:28 INSERT comment 1851745
2015-06-22 14:08:28 INSERT comment 1851744
2015-06-22 14:08:28 INSERT comment 1851743
2015-06-22 14:08:28 INSERT comment 1851742
2015-06-22 14:08:28 INSERT comment 1851741
2015-06-22 14:08:28 INSERT comment 1851740
2015-06-22 14:08:28 INSERT comment 1851739
2015-06-22 14:08:28 INSERT comment 1851738
2015-06-22 14:08:28 INSERT comment 1851737
2015-06-22 14:08:28 INSERT comment 1851736
2015-06-22 14:08:28 INSERT comment 1851735
2015-06-22 14:08:28 INSERT comment 1851734

2015-06-22 14:08:28 REPORT card
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 
2015-06-22 14:08:28 UPDATE card 

2015-06-22 14:08:28 REPORT comment
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 
2015-06-22 14:08:28 UPDATE Comment 



2015-06-22 14:13:29 censor.process.php

2015-06-22 14:13:29 CRAWL card
2015-06-22 14:13:29 INSERT card 900939
2015-06-22 14:13:30 INSERT card 900940
2015-06-22 14:13:30 INSERT card 900937
2015-06-22 14:13:30 INSERT card 900938
2015-06-22 14:13:30 INSERT card 900918
2015-06-22 14:13:30 INSERT card 900935
2015-06-22 14:13:30 INSERT card 900861
2015-06-22 14:13:30 INSERT card 900815
2015-06-22 14:13:30 INSERT card 900900
2015-06-22 14:13:30 INSERT card 900934

2015-06-22 14:13:30 CRAWL comment
2015-06-22 14:13:30 INSERT comment 1851768
2015-06-22 14:13:30 INSERT comment 1851767
2015-06-22 14:13:30 INSERT comment 1851766
2015-06-22 14:13:30 INSERT comment 1851765
2015-06-22 14:13:30 INSERT comment 1851764
2015-06-22 14:13:31 INSERT comment 1851763
2015-06-22 14:13:31 INSERT comment 1851762
2015-06-22 14:13:31 INSERT comment 1851761
2015-06-22 14:13:31 INSERT comment 1851760
2015-06-22 14:13:31 INSERT comment 1851759
2015-06-22 14:13:31 INSERT comment 1851758
2015-06-22 14:13:31 INSERT comment 1851757
2015-06-22 14:13:31 INSERT comment 1851756
2015-06-22 14:13:31 INSERT comment 1851755
2015-06-22 14:13:31 INSERT comment 1851754
2015-06-22 14:13:31 INSERT comment 1851753
2015-06-22 14:13:31 INSERT comment 1851752
2015-06-22 14:13:31 INSERT comment 1851751
2015-06-22 14:13:31 INSERT comment 1851750

2015-06-22 14:13:31 REPORT card
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 
2015-06-22 14:13:31 UPDATE card 

2015-06-22 14:13:31 REPORT comment
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 
2015-06-22 14:13:31 UPDATE Comment 



2015-06-22 14:18:31 censor.process.php

2015-06-22 14:18:31 CRAWL card
2015-06-22 14:18:32 INSERT card 900925
2015-06-22 14:18:32 INSERT card 900944
2015-06-22 14:18:32 INSERT card 900943
2015-06-22 14:18:32 INSERT card 900936
2015-06-22 14:18:33 INSERT card 900941
2015-06-22 14:18:33 INSERT card 900939

2015-06-22 14:18:33 CRAWL comment
2015-06-22 14:18:33 INSERT comment 1851782
2015-06-22 14:18:33 INSERT comment 1851781
2015-06-22 14:18:33 INSERT comment 1851780
2015-06-22 14:18:33 INSERT comment 1851779
2015-06-22 14:18:33 INSERT comment 1851778
2015-06-22 14:18:33 INSERT comment 1851777
2015-06-22 14:18:33 INSERT comment 1851776
2015-06-22 14:18:33 INSERT comment 1851775
2015-06-22 14:18:33 INSERT comment 1851774
2015-06-22 14:18:33 INSERT comment 1851773
2015-06-22 14:18:33 INSERT comment 1851772
2015-06-22 14:18:34 INSERT comment 1851771
2015-06-22 14:18:34 INSERT comment 1851770
2015-06-22 14:18:34 INSERT comment 1851769
2015-06-22 14:18:34 INSERT comment 1851768
2015-06-22 14:18:34 INSERT comment 1851767

2015-06-22 14:18:34 REPORT card
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 
2015-06-22 14:18:34 UPDATE card 

2015-06-22 14:18:34 REPORT comment
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 
2015-06-22 14:18:34 UPDATE Comment 



2015-06-22 14:23:34 censor.process.php

2015-06-22 14:23:34 CRAWL card
2015-06-22 14:23:35 INSERT card 900950
2015-06-22 14:23:35 INSERT card 900949
2015-06-22 14:23:35 INSERT card 900948
2015-06-22 14:23:35 INSERT card 900946
2015-06-22 14:23:35 INSERT card 900925

2015-06-22 14:23:35 CRAWL comment
2015-06-22 14:23:35 INSERT comment 1851813
2015-06-22 14:23:35 INSERT comment 1851812
2015-06-22 14:23:36 INSERT comment 1851811
2015-06-22 14:23:36 INSERT comment 1851810
2015-06-22 14:23:36 INSERT comment 1851809
2015-06-22 14:23:36 INSERT comment 1851808
2015-06-22 14:23:36 INSERT comment 1851807
2015-06-22 14:23:36 INSERT comment 1851806
2015-06-22 14:23:36 INSERT comment 1851805
2015-06-22 14:23:36 INSERT comment 1851804
2015-06-22 14:23:36 INSERT comment 1851803
2015-06-22 14:23:36 INSERT comment 1851802
2015-06-22 14:23:36 INSERT comment 1851801
2015-06-22 14:23:36 INSERT comment 1851800
2015-06-22 14:23:36 INSERT comment 1851799
2015-06-22 14:23:36 INSERT comment 1851798
2015-06-22 14:23:36 INSERT comment 1851797
2015-06-22 14:23:36 INSERT comment 1851796
